Scenario,UserName,ModelName,Studyname,Attribute,Commodity,Process,Period,Region,Vintage,Timeslice,Pv,Commodityset
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC00","2016","QT","2016","SSE","130.217857142857","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC00","2016","QT","2016","SSP","97.6633928571428","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC00","2016","QT","2016","SSD","325.544642857143","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC00","2016","QT","2016","WFN","91.1525000000001","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC00","2016","QT","2016","WFE","52.0871428571428","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC00","2016","QT","2016","WFP","39.0653571428572","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC00","2016","QT","2016","WFD","130.217857142857","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC00","2016","QT","2016","WSN","227.881250000001","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC00","2016","QT","2016","WSE","130.217857142857","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC00","2016","QT","2016","WSP","97.6633928571428","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC00","2016","QT","2016","WSD","325.544642857143","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC00","2016","QT","2016","SFN","1.607860204263","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC00","2016","QT","2016","SFE","0.918777259578857","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC00","2016","QT","2016","SFP","0.689082944684145","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC00","2016","QT","2016","SFD","2.29694314894714","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC00","2016","QT","2016","SSN","4.01965051065751","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC00","2016","QT","2016","SSE","2.29694314894714","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC00","2016","QT","2016","SSP","1.72270736171036","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC00","2016","QT","2016","SSD","5.74235787236786","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC00","2016","QT","2016","WFN","1.607860204263","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC00","2016","QT","2016","WFE","0.918777259578857","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC00","2016","QT","2016","WFP","0.689082944684145","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC00","2016","QT","2016","WFD","2.29694314894714","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC00","2016","QT","2016","WSN","4.01965051065751","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC00","2016","QT","2016","WSE","2.29694314894714","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC00","2016","QT","2016","WSP","1.72270736171036","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC00","2016","QT","2016","WSD","5.74235787236786","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IOTRLTH00","2016","QT","2016","ANNUAL","782.661622681405","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IOTRHTH00","2016","QT","2016","ANNUAL","782.661622681405","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IISRHF00","2016","QT","2016","ANNUAL","3006.00596","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IISRHF00","2016","QT","2016","ANNUAL","267.0093635164","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IISLMPT00","2016","QT","2016","ANNUAL","110.537848733388","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IISLMPT00","2016","QT","2016","ANNUAL","20.4444208776238","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IISLADF00","2016","QT","2016","ANNUAL","3351.448","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IISDRPT00","2016","QT","2016","ANNUAL","1035.29475676913","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IANH3PWRELC00","2016","QT","2016","ANNUAL","148.432500465074","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IANH3PROD00","2016","QT","2016","ANNUAL","8550.7615656","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IANH3PROD00","2016","QT","2016","ANNUAL","5995.98882609428","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IALFNC100","2016","QT","2016","SFN","145.720064583334","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IALFNC100","2016","QT","2016","SFE","83.2686083333336","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IALFNC100","2016","QT","2016","SFP","62.4514562500004","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IALFNC100","2016","QT","2016","SFD","208.171520833334","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IALFNC100","2016","QT","2016","SSN","364.300161458336","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IALFNC100","2016","QT","2016","SSE","208.171520833334","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IALFNC100","2016","QT","2016","SSP","156.128640625","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IALFNC100","2016","QT","2016","SSD","520.428802083336","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IALFNC100","2016","QT","2016","WFN","145.720064583334","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IALFNC100","2016","QT","2016","WFE","83.2686083333336","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IALFNC100","2016","QT","2016","WFP","62.4514562500004","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IALFNC100","2016","QT","2016","WFD","208.171520833334","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IALFNC100","2016","QT","2016","WSN","364.300161458336","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IALFNC100","2016","QT","2016","WSE","208.171520833334","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IALFNC100","2016","QT","2016","WSP","156.128640625","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IALFNC100","2016","QT","2016","WSD","520.428802083336","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGOCTCHP00","2016","QT","2016","SFN","233.897858579185","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGOCTCHP00","2016","QT","2016","SFE","133.655919188106","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGOCTCHP00","2016","QT","2016","SFP","100.24193939108","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGOCTCHP00","2016","QT","2016","SFD","334.139797970266","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGOCTCHP00","2016","QT","2016","SSN","584.744646447967","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGOCTCHP00","2016","QT","2016","SSE","334.139797970266","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGOCTCHP00","2016","QT","2016","SSP","250.6048484777","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGOCTCHP00","2016","QT","2016","SSD","835.349494925662","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGOCTCHP00","2016","QT","2016","WFN","233.897858579185","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGOCTCHP00","2016","QT","2016","WFE","133.655919188106","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGOCTCHP00","2016","QT","2016","WFP","100.24193939108","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGOCTCHP00","2016","QT","2016","WFD","334.139797970266","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGOCTCHP00","2016","QT","2016","WSN","584.744646447967","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGOCTCHP00","2016","QT","2016","WSE","334.139797970266","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGOCTCHP00","2016","QT","2016","WSP","250.604848477673","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGOCTCHP00","2016","QT","2016","WSD","835.349494925663","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCTCHP00","2016","QT","2016","SFN","160.226460151417","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCTCHP00","2016","QT","2016","SFE","91.5579772293809","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCTCHP00","2016","QT","2016","SFP","68.6684829220358","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCTCHP00","2016","QT","2016","SFD","228.894943073451","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCTCHP00","2016","QT","2016","SSN","400.56615037854","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCTCHP00","2016","QT","2016","SSE","228.894943073451","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCTCHP00","2016","QT","2016","SSP","171.671207305087","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCTCHP00","2016","QT","2016","SSD","572.237357683633","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCTCHP00","2016","QT","2016","WFN","160.226460151417","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCTCHP00","2016","QT","2016","WFE","91.5579772293809","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCTCHP00","2016","QT","2016","WFP","68.6684829220358","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCTCHP00","2016","QT","2016","WFD","228.894943073451","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCTCHP00","2016","QT","2016","WSN","400.56615037854","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCTCHP00","2016","QT","2016","WSE","228.894943073451","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCTCHP00","2016","QT","2016","WSP","171.671207305114","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCTCHP00","2016","QT","2016","WSD","572.237357683631","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2016","QT","2016","SFN","57.8299801492773","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2016","QT","2016","SFE","33.0457029424442","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2016","QT","2016","SFP","24.7842772068332","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2016","QT","2016","SFD","82.6142573561105","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2016","QT","2016","SSN","144.574950373194","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2016","QT","2016","SSE","82.6142573561105","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2016","QT","2016","SSP","61.9606930170829","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2016","QT","2016","SSD","206.535643390276","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2016","QT","2016","WFN","57.8299801492773","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2016","QT","2016","WFE","33.0457029424442","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2016","QT","2016","WFP","24.7842772068332","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2016","QT","2016","WFD","82.6142573561105","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2016","QT","2016","WSN","144.574950373194","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2016","QT","2016","WSE","82.6142573561105","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2016","QT","2016","WSP","61.9606930170829","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2016","QT","2016","WSD","206.535643390276","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2N","UPSTRBNGLIQ00","2015","QT","2015","ANNUAL","22875.6736546127","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2P","UPSPOILREF00","2015","QT","2015","ANNUAL","7555.66619391645","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2N","UPSPOILREF00","2015","QT","2015","ANNUAL","240.358435147675","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2P","UPSNGREF00","2015","QT","2015","ANNUAL","10745.889524386","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2P","UPSNGGTL00","2015","QT","2015","ANNUAL","26.0970561706554","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","TRACO2N","TTWPET00","2015","QT","2015","ANNUAL","13.9368302834347","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","TRACO2N","TTHDST00","2015","QT","2015","ANNUAL","2161.48514827988","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","TRACO2N","TCAPET00","2015","QT","2015","ANNUAL","4950.04675316537","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","TRACO2N","TBUDST00","2015","QT","2015","ANNUAL","5452.75110782886","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","TRACO2I","TAIJETC00","2015","QT","2015","ANNUAL","2136.20892559032","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","TRACO2I","TAIJET00","2015","QT","2015","ANNUAL","1918.67873911368","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","RESCO2N","RCOKLPG00","2015","QT","2015","ANNUAL","385.3033453764","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2P","MINNGL00","2015","QT","2015","ANNUAL","1161.45551407133","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2P","MINNG00","2015","QT","2015","ANNUAL","3411.81992399255","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2P","MINCRD00","2015","QT","2015","ANNUAL","725.334372966408","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2015","QT","2015","SFN","161.65414546875","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2015","QT","2015","SFE","92.3737974107143","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2015","QT","2015","SFP","69.2803480580359","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2015","QT","2015","SFD","230.934493526786","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2015","QT","2015","SSN","404.135363671876","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2015","QT","2015","SSE","230.934493526786","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2015","QT","2015","SSP","173.200870145089","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2015","QT","2015","SSD","577.336233816965","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2015","QT","2015","WFN","161.65414546875","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2015","QT","2015","WFE","92.3737974107143","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2015","QT","2015","WFP","69.2803480580359","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2015","QT","2015","WFD","230.934493526786","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2015","QT","2015","WSN","404.135363671876","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2015","QT","2015","WSE","230.934493526786","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2015","QT","2015","WSP","173.200870145089","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2015","QT","2015","WSD","577.336233816965","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD00","2015","QT","2015","SFN","46.0459200395626","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD00","2015","QT","2015","SFE","26.3119543083215","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD00","2015","QT","2015","SFP","19.7339657312411","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD00","2015","QT","2015","SFD","65.7798857708036","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD00","2015","QT","2015","SSN","115.114800098907","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD00","2015","QT","2015","SSE","65.7798857708036","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD00","2015","QT","2015","SSP","49.3349143281027","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD00","2015","QT","2015","SSD","164.449714427009","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD00","2015","QT","2015","WFN","46.0459200395626","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD00","2015","QT","2015","WFE","26.3119543083215","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD00","2015","QT","2015","WFP","19.7339657312411","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD00","2015","QT","2015","WFD","65.7798857708036","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD00","2015","QT","2015","WSN","115.114800098907","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD00","2015","QT","2015","WSE","65.7798857708036","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD00","2015","QT","2015","WSP","49.3349143281027","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD00","2015","QT","2015","WSD","164.449714427009","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC00","2015","QT","2015","SFN","95.9500000000001","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC00","2015","QT","2015","SFE","54.8285714285714","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC00","2015","QT","2015","SFP","41.1214285714287","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC00","2015","QT","2015","SFD","137.071428571428","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC00","2015","QT","2015","SSN","239.875000000001","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC00","2015","QT","2015","SSE","137.071428571428","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC00","2015","QT","2015","SSP","102.803571428571","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC00","2015","QT","2015","SSD","342.678571428572","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC00","2015","QT","2015","WFN","95.9500000000001","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC00","2015","QT","2015","WFE","54.8285714285714","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC00","2015","QT","2015","WFP","41.1214285714287","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC00","2015","QT","2015","WFD","137.071428571428","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC00","2015","QT","2015","WSN","239.875000000001","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC00","2015","QT","2015","WSE","137.071428571428","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC00","2015","QT","2015","WSP","102.803571428571","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC00","2015","QT","2015","WSD","342.678571428572","ENV"
